# CSV_SCHEMA_V=1, FW=0.9-field-hardening, BOARD_ID=0x5CD85EDB5110, ROLE=RESPONDER, BOOT_MS=0, FREQ=2400.0, BW=406.25, SF=8, CR=7, TXPOWER=12
seq,timestamp_ms,event,rssi_dbm,state,radio_status_code
1062,1884772,RANGING_REQ,-150,LISTENING,0
1063,1885457,RANGING_REQ,-150,LISTENING,0
1064,1886143,RANGING_REQ,-150,LISTENING,0
1065,1886829,RANGING_REQ,-150,LISTENING,0
1066,1887515,RANGING_REQ,-150,LISTENING,0
1067,1888201,RANGING_REQ,-150,LISTENING,0
1068,1888887,RANGING_REQ,-150,LISTENING,0
1069,1889573,RANGING_REQ,-150,LISTENING,0
1070,1890263,RANGING_REQ,-150,LISTENING,0
1071,1890949,RANGING_REQ,-150,LISTENING,0
1072,1891635,RANGING_REQ,-150,LISTENING,0
1073,1892321,RANGING_REQ,-150,LISTENING,0
1074,1893006,RANGING_REQ,-150,LISTENING,0
1075,1893692,RANGING_REQ,-150,LISTENING,0
1076,1894378,RANGING_REQ,-150,LISTENING,0
1077,1895064,RANGING_REQ,-150,LISTENING,0
1078,1895749,RANGING_REQ,-150,LISTENING,0
1079,1896435,RANGING_REQ,-150,LISTENING,0
1080,1897125,RANGING_REQ,-150,LISTENING,0
1081,1897810,RANGING_REQ,-150,LISTENING,0
1082,1898496,RANGING_REQ,-150,LISTENING,0
1083,1899182,RANGING_REQ,-150,LISTENING,0
1084,1899867,RANGING_REQ,-150,LISTENING,0
1085,1900553,RANGING_REQ,-150,LISTENING,0
1086,1901239,RANGING_REQ,-150,LISTENING,0
1087,1901924,RANGING_REQ,-150,LISTENING,0
1088,1902610,RANGING_REQ,-150,LISTENING,0
1089,1903295,RANGING_REQ,-150,LISTENING,0
1090,1903986,RANGING_REQ,-150,LISTENING,0
1091,1904672,RANGING_REQ,-150,LISTENING,0
1092,1905357,RANGING_REQ,-150,LISTENING,0
1093,1906043,RANGING_REQ,-150,LISTENING,0
1094,1906728,RANGING_REQ,-150,LISTENING,0
1095,1907414,RANGING_REQ,-150,LISTENING,0
1096,1908099,RANGING_REQ,-150,LISTENING,0
1097,1908784,RANGING_REQ,-150,LISTENING,0
1098,1909470,RANGING_REQ,-150,LISTENING,0
1099,2411052,RANGING_REQ,-150,LISTENING,0
1100,2411738,RANGING_REQ,-150,LISTENING,0
1101,2412424,RANGING_REQ,-150,LISTENING,0
1102,2413109,RANGING_REQ,-150,LISTENING,0
1103,2413794,RANGING_REQ,-150,LISTENING,0
1104,2414479,RANGING_REQ,-150,LISTENING,0
1105,2415164,RANGING_REQ,-150,LISTENING,0
1106,2415850,RANGING_REQ,-150,LISTENING,0
1107,2416535,RANGING_REQ,-150,LISTENING,0
1108,2417221,RANGING_REQ,-150,LISTENING,0
1109,2417911,RANGING_REQ,-150,LISTENING,0
1110,2418596,RANGING_REQ,-150,LISTENING,0
1111,2419282,RANGING_REQ,-150,LISTENING,0
1112,2419968,RANGING_REQ,-150,LISTENING,0
1113,2420653,RANGING_REQ,-150,LISTENING,0
1114,2421339,RANGING_REQ,-150,LISTENING,0
1115,2422025,RANGING_REQ,-150,LISTENING,0
1116,2422711,RANGING_REQ,-150,LISTENING,0
1117,2423396,RANGING_REQ,-150,LISTENING,0
1118,2424082,RANGING_REQ,-150,LISTENING,0
1119,2424773,RANGING_REQ,-150,LISTENING,0
1120,2425459,RANGING_REQ,-150,LISTENING,0
1121,2426145,RANGING_REQ,-150,LISTENING,0
1122,2426831,RANGING_REQ,-150,LISTENING,0
1123,2427517,RANGING_REQ,-150,LISTENING,0
1124,2428203,RANGING_REQ,-150,LISTENING,0
1125,2428889,RANGING_REQ,-150,LISTENING,0
1126,2429576,RANGING_REQ,-150,LISTENING,0
1127,2430262,RANGING_REQ,-150,LISTENING,0
1128,2430948,RANGING_REQ,-150,LISTENING,0
1129,2431639,RANGING_REQ,-150,LISTENING,0
1130,2432325,RANGING_REQ,-150,LISTENING,0
1131,2433011,RANGING_REQ,-150,LISTENING,0
1132,2433697,RANGING_REQ,-150,LISTENING,0
1133,2434384,RANGING_REQ,-150,LISTENING,0
1134,2435070,RANGING_REQ,-150,LISTENING,0
1135,2435756,RANGING_REQ,-150,LISTENING,0
1136,2436442,RANGING_REQ,-150,LISTENING,0
1137,2437128,RANGING_REQ,-150,LISTENING,0
1138,2437814,RANGING_REQ,-150,LISTENING,0
1139,2438505,RANGING_REQ,-150,LISTENING,0
1140,2439191,RANGING_REQ,-150,LISTENING,0
1141,2439877,RANGING_REQ,-150,LISTENING,0
1142,2440563,RANGING_REQ,-150,LISTENING,0
1143,2441249,RANGING_REQ,-150,LISTENING,0
1144,2441935,RANGING_REQ,-150,LISTENING,0
1145,2442621,RANGING_REQ,-150,LISTENING,0
1146,2443307,RANGING_REQ,-150,LISTENING,0
1147,2443993,RANGING_REQ,-150,LISTENING,0
1148,2444680,RANGING_REQ,-150,LISTENING,0
1149,2445371,RANGING_REQ,-150,LISTENING,0
1150,2446057,RANGING_REQ,-150,LISTENING,0
1151,2446743,RANGING_REQ,-150,LISTENING,0
1152,2447429,RANGING_REQ,-150,LISTENING,0
1153,2448115,RANGING_REQ,-150,LISTENING,0
1154,2448801,RANGING_REQ,-150,LISTENING,0
1155,2449487,RANGING_REQ,-150,LISTENING,0
1156,2450173,RANGING_REQ,-150,LISTENING,0
1157,2450859,RANGING_REQ,-150,LISTENING,0
1158,2451545,RANGING_REQ,-150,LISTENING,0
1159,2452235,RANGING_REQ,-150,LISTENING,0
1160,2452921,RANGING_REQ,-150,LISTENING,0
1161,2453607,RANGING_REQ,-150,LISTENING,0
1162,2454293,RANGING_REQ,-150,LISTENING,0
1163,2454979,RANGING_REQ,-150,LISTENING,0
1164,2455665,RANGING_REQ,-150,LISTENING,0
1165,2456351,RANGING_REQ,-150,LISTENING,0
1166,2457037,RANGING_REQ,-150,LISTENING,0
1167,2457723,RANGING_REQ,-150,LISTENING,0
1168,2458409,RANGING_REQ,-150,LISTENING,0
1169,2459099,RANGING_REQ,-150,LISTENING,0
1170,2459785,RANGING_REQ,-150,LISTENING,0
1171,2460471,RANGING_REQ,-150,LISTENING,0
1172,2461157,RANGING_REQ,-150,LISTENING,0
1173,2461843,RANGING_REQ,-150,LISTENING,0
1174,2473680,RANGING_REQ,-150,LISTENING,0
1175,2474367,RANGING_REQ,-150,LISTENING,0
1176,2475053,RANGING_REQ,-150,LISTENING,0
1177,2475739,RANGING_REQ,-150,LISTENING,0
1178,2476424,RANGING_REQ,-150,LISTENING,0
1179,2477110,RANGING_REQ,-150,LISTENING,0
1180,2477796,RANGING_REQ,-150,LISTENING,0
1181,2478482,RANGING_REQ,-150,LISTENING,0
1182,2479168,RANGING_REQ,-150,LISTENING,0
1183,2479854,RANGING_REQ,-150,LISTENING,0
1184,2480544,RANGING_REQ,-150,LISTENING,0
1185,2481230,RANGING_REQ,-150,LISTENING,0
1186,2481916,RANGING_REQ,-150,LISTENING,0
1187,2482602,RANGING_REQ,-150,LISTENING,0
1188,2483288,RANGING_REQ,-150,LISTENING,0
1189,2483974,RANGING_REQ,-150,LISTENING,0
1190,2484660,RANGING_REQ,-150,LISTENING,0
1191,2485346,RANGING_REQ,-150,LISTENING,0
1192,2486032,RANGING_REQ,-150,LISTENING,0
1193,2486718,RANGING_REQ,-150,LISTENING,0
1194,2487410,RANGING_REQ,-150,LISTENING,0
1195,2488096,RANGING_REQ,-150,LISTENING,0
1196,2488782,RANGING_REQ,-150,LISTENING,0
1197,2489468,RANGING_REQ,-150,LISTENING,0
1198,2490154,RANGING_REQ,-150,LISTENING,0
1199,2490840,RANGING_REQ,-150,LISTENING,0
1200,2491526,RANGING_REQ,-150,LISTENING,0
1201,2492212,RANGING_REQ,-150,LISTENING,0
1202,2492898,RANGING_REQ,-150,LISTENING,0
1203,2493584,RANGING_REQ,-150,LISTENING,0
1204,2494274,RANGING_REQ,-150,LISTENING,0
1205,2494960,RANGING_REQ,-150,LISTENING,0
1206,2495646,RANGING_REQ,-150,LISTENING,0
1207,2496332,RANGING_REQ,-150,LISTENING,0
1208,2497019,RANGING_REQ,-150,LISTENING,0
1209,2497705,RANGING_REQ,-150,LISTENING,0
1210,2498391,RANGING_REQ,-150,LISTENING,0
1211,2499077,RANGING_REQ,-150,LISTENING,0
1212,2499763,RANGING_REQ,-150,LISTENING,0
1213,2500449,RANGING_REQ,-150,LISTENING,0
1214,2501139,RANGING_REQ,-150,LISTENING,0
1215,2501825,RANGING_REQ,-150,LISTENING,0
1216,2502511,RANGING_REQ,-150,LISTENING,0
1217,2503197,RANGING_REQ,-150,LISTENING,0
1218,2503883,RANGING_REQ,-150,LISTENING,0
1219,2504569,RANGING_REQ,-150,LISTENING,0
1220,2505255,RANGING_REQ,-150,LISTENING,0
1221,2505942,RANGING_REQ,-150,LISTENING,0
1222,2506628,RANGING_REQ,-150,LISTENING,0
1223,2507314,RANGING_REQ,-150,LISTENING,0
1224,2508005,RANGING_REQ,-150,LISTENING,0
1225,2508691,RANGING_REQ,-150,LISTENING,0
1226,2509378,RANGING_REQ,-150,LISTENING,0
1227,2510064,RANGING_REQ,-150,LISTENING,0
1228,2510750,RANGING_REQ,-150,LISTENING,0
1229,2511436,RANGING_REQ,-150,LISTENING,0
1230,2512122,RANGING_REQ,-150,LISTENING,0
1231,2512808,RANGING_REQ,-150,LISTENING,0
1232,2513494,RANGING_REQ,-150,LISTENING,0
1233,2514180,RANGING_REQ,-150,LISTENING,0
1234,2514871,RANGING_REQ,-150,LISTENING,0
1235,2515557,RANGING_REQ,-150,LISTENING,0
1236,2516243,RANGING_REQ,-150,LISTENING,0
1237,2516929,RANGING_REQ,-150,LISTENING,0
1238,2517615,RANGING_REQ,-150,LISTENING,0
1239,2518302,RANGING_REQ,-150,LISTENING,0
1240,2518988,RANGING_REQ,-150,LISTENING,0
1241,2519674,RANGING_REQ,-150,LISTENING,0
1242,2520360,RANGING_REQ,-150,LISTENING,0
1243,2521046,RANGING_REQ,-150,LISTENING,0
1244,2521737,RANGING_REQ,-150,LISTENING,0
1245,2522423,RANGING_REQ,-150,LISTENING,0
1246,2523109,RANGING_REQ,-150,LISTENING,0
1247,2523795,RANGING_REQ,-150,LISTENING,0
1248,2524481,RANGING_REQ,-150,LISTENING,0
1249,2525167,RANGING_REQ,-150,LISTENING,0
1250,2525853,RANGING_REQ,-150,LISTENING,0
1251,2526539,RANGING_REQ,-150,LISTENING,0
1252,2527225,RANGING_REQ,-150,LISTENING,0
1253,2527912,RANGING_REQ,-150,LISTENING,0
1254,2528603,RANGING_REQ,-150,LISTENING,0
1255,2529289,RANGING_REQ,-150,LISTENING,0
1256,2529975,RANGING_REQ,-150,LISTENING,0
1257,2530661,RANGING_REQ,-150,LISTENING,0
1258,2531347,RANGING_REQ,-150,LISTENING,0
1259,2532033,RANGING_REQ,-150,LISTENING,0
1260,2532719,RANGING_REQ,-150,LISTENING,0
1261,2533405,RANGING_REQ,-150,LISTENING,0
1262,2534091,RANGING_REQ,-150,LISTENING,0
1263,2534777,RANGING_REQ,-150,LISTENING,0
1264,2535468,RANGING_REQ,-150,LISTENING,0
1265,2536154,RANGING_REQ,-150,LISTENING,0
1266,2536840,RANGING_REQ,-150,LISTENING,0
1267,2537526,RANGING_REQ,-150,LISTENING,0
1268,2538212,RANGING_REQ,-150,LISTENING,0
1269,2561580,RANGING_REQ,-150,LISTENING,0
1270,2562266,RANGING_REQ,-150,LISTENING,0
1271,2562952,RANGING_REQ,-150,LISTENING,0
1272,2563638,RANGING_REQ,-150,LISTENING,0
1273,2564324,RANGING_REQ,-150,LISTENING,0
1274,2565010,RANGING_REQ,-150,LISTENING,0
1275,2565696,RANGING_REQ,-150,LISTENING,0
1276,2566382,RANGING_REQ,-150,LISTENING,0
1277,2567068,RANGING_REQ,-150,LISTENING,0
1278,2567754,RANGING_REQ,-150,LISTENING,0
1279,2568444,RANGING_REQ,-150,LISTENING,0
1280,2569130,RANGING_REQ,-150,LISTENING,0
1281,2569816,RANGING_REQ,-150,LISTENING,0
1282,2570502,RANGING_REQ,-150,LISTENING,0
1283,2571189,RANGING_REQ,-150,LISTENING,0
1284,2571875,RANGING_REQ,-150,LISTENING,0
1285,2572561,RANGING_REQ,-150,LISTENING,0
1286,2573247,RANGING_REQ,-150,LISTENING,0
1287,2573933,RANGING_REQ,-150,LISTENING,0
1288,2574619,RANGING_REQ,-150,LISTENING,0
1289,2575310,RANGING_REQ,-150,LISTENING,0
1290,2575996,RANGING_REQ,-150,LISTENING,0
1291,2576682,RANGING_REQ,-150,LISTENING,0
1292,2577368,RANGING_REQ,-150,LISTENING,0
1293,2578054,RANGING_REQ,-150,LISTENING,0
1294,2578740,RANGING_REQ,-150,LISTENING,0
1295,2579426,RANGING_REQ,-150,LISTENING,0
1296,2580112,RANGING_REQ,-150,LISTENING,0
1297,2580798,RANGING_REQ,-150,LISTENING,0
1298,2581484,RANGING_REQ,-150,LISTENING,0
1299,2582175,RANGING_REQ,-150,LISTENING,0
1300,2582861,RANGING_REQ,-150,LISTENING,0
1301,2583547,RANGING_REQ,-150,LISTENING,0
1302,2584233,RANGING_REQ,-150,LISTENING,0
1303,2584919,RANGING_REQ,-150,LISTENING,0
1304,2585605,RANGING_REQ,-150,LISTENING,0
1305,2586291,RANGING_REQ,-150,LISTENING,0
1306,2586977,RANGING_REQ,-150,LISTENING,0
1307,2587663,RANGING_REQ,-150,LISTENING,0
1308,2588349,RANGING_REQ,-150,LISTENING,0
1309,2589040,RANGING_REQ,-150,LISTENING,0
1310,2589726,RANGING_REQ,-150,LISTENING,0
1311,2590413,RANGING_REQ,-150,LISTENING,0
1312,2591099,RANGING_REQ,-150,LISTENING,0
1313,2591784,RANGING_REQ,-150,LISTENING,0
1314,2592470,RANGING_REQ,-150,LISTENING,0
1315,2593156,RANGING_REQ,-150,LISTENING,0
1316,2593842,RANGING_REQ,-150,LISTENING,0
1317,2594527,RANGING_REQ,-150,LISTENING,0
1318,2595213,RANGING_REQ,-150,LISTENING,0
1319,2595903,RANGING_REQ,-150,LISTENING,0
1320,2596589,RANGING_REQ,-150,LISTENING,0
1321,2597275,RANGING_REQ,-150,LISTENING,0
1322,2597961,RANGING_REQ,-150,LISTENING,0
1323,2598647,RANGING_REQ,-150,LISTENING,0
1324,2599333,RANGING_REQ,-150,LISTENING,0
1325,2600018,RANGING_REQ,-150,LISTENING,0
1326,2600704,RANGING_REQ,-150,LISTENING,0
1327,2601390,RANGING_REQ,-150,LISTENING,0
1328,2602075,RANGING_REQ,-150,LISTENING,0
1329,2602766,RANGING_REQ,-150,LISTENING,0
1330,2603452,RANGING_REQ,-150,LISTENING,0
1331,2604138,RANGING_REQ,-150,LISTENING,0
1332,2604824,RANGING_REQ,-150,LISTENING,0
1333,2605509,RANGING_REQ,-150,LISTENING,0
1334,2606195,RANGING_REQ,-150,LISTENING,0
1335,2606880,RANGING_REQ,-150,LISTENING,0
1336,2607565,RANGING_REQ,-150,LISTENING,0
1337,2608251,RANGING_REQ,-150,LISTENING,0
1338,2608936,RANGING_REQ,-150,LISTENING,0
1339,2609625,RANGING_REQ,-150,LISTENING,0
1340,2610311,RANGING_REQ,-150,LISTENING,0
1341,2610996,RANGING_REQ,-150,LISTENING,0
1342,2611681,RANGING_REQ,-150,LISTENING,0
1343,2612367,RANGING_REQ,-150,LISTENING,0
1344,2613052,RANGING_REQ,-150,LISTENING,0
1345,2613737,RANGING_REQ,-150,LISTENING,0
1346,2614423,RANGING_REQ,-150,LISTENING,0
1347,2615108,RANGING_REQ,-150,LISTENING,0
1348,2615793,RANGING_REQ,-150,LISTENING,0
1349,2616484,RANGING_REQ,-150,LISTENING,0
1350,2617169,RANGING_REQ,-150,LISTENING,0
1351,2617854,RANGING_REQ,-150,LISTENING,0
1352,2618540,RANGING_REQ,-150,LISTENING,0
1353,2619225,RANGING_REQ,-150,LISTENING,0
1354,2619910,RANGING_REQ,-150,LISTENING,0
1355,2620596,RANGING_REQ,-150,LISTENING,0
1356,2621281,RANGING_REQ,-150,LISTENING,0
1357,2621966,RANGING_REQ,-150,LISTENING,0
1358,2622651,RANGING_REQ,-150,LISTENING,0
1359,2623341,RANGING_REQ,-150,LISTENING,0
1360,2624027,RANGING_REQ,-150,LISTENING,0
1361,2624712,RANGING_REQ,-150,LISTENING,0
1362,2625398,RANGING_REQ,-150,LISTENING,0
1363,2626083,RANGING_REQ,-150,LISTENING,0
1364,2626768,RANGING_REQ,-150,LISTENING,0
1365,2627453,RANGING_REQ,-150,LISTENING,0
1366,2628139,RANGING_REQ,-150,LISTENING,0
1367,2628824,RANGING_REQ,-150,LISTENING,0
1368,2629509,RANGING_REQ,-150,LISTENING,0
1369,2630199,RANGING_REQ,-150,LISTENING,0
1370,2630885,RANGING_REQ,-150,LISTENING,0
1371,2631570,RANGING_REQ,-150,LISTENING,0
1372,2632256,RANGING_REQ,-150,LISTENING,0
1373,2632941,RANGING_REQ,-150,LISTENING,0
1374,2633626,RANGING_REQ,-150,LISTENING,0
1375,2634312,RANGING_REQ,-150,LISTENING,0
1376,2634997,RANGING_REQ,-150,LISTENING,0
1377,2635682,RANGING_REQ,-150,LISTENING,0
1378,2636368,RANGING_REQ,-150,LISTENING,0
1379,2637058,RANGING_REQ,-150,LISTENING,0
1380,2637744,RANGING_REQ,-150,LISTENING,0
1381,2638429,RANGING_REQ,-150,LISTENING,0
1382,2639115,RANGING_REQ,-150,LISTENING,0
1383,2639800,RANGING_REQ,-150,LISTENING,0
1384,2640485,RANGING_REQ,-150,LISTENING,0
1385,2641171,RANGING_REQ,-150,LISTENING,0
1386,2641856,RANGING_REQ,-150,LISTENING,0
1387,2642542,RANGING_REQ,-150,LISTENING,0
1388,2643227,RANGING_REQ,-150,LISTENING,0
1389,2643917,RANGING_REQ,-150,LISTENING,0
1390,2644603,RANGING_REQ,-150,LISTENING,0
1391,2645288,RANGING_REQ,-150,LISTENING,0
1392,2645974,RANGING_REQ,-150,LISTENING,0
1393,2646659,RANGING_REQ,-150,LISTENING,0
1394,2647345,RANGING_REQ,-150,LISTENING,0
1395,2648030,RANGING_REQ,-150,LISTENING,0
1396,2648715,RANGING_REQ,-150,LISTENING,0
1397,2649401,RANGING_REQ,-150,LISTENING,0
1398,2650086,RANGING_REQ,-150,LISTENING,0
1399,2650776,RANGING_REQ,-150,LISTENING,0
1400,2651462,RANGING_REQ,-150,LISTENING,0
1401,2652147,RANGING_REQ,-150,LISTENING,0
1402,2652833,RANGING_REQ,-150,LISTENING,0
1403,2653519,RANGING_REQ,-150,LISTENING,0
1404,2654204,RANGING_REQ,-150,LISTENING,0
1405,2654890,RANGING_REQ,-150,LISTENING,0
1406,2655575,RANGING_REQ,-150,LISTENING,0
1407,2656261,RANGING_REQ,-150,LISTENING,0
1408,2656946,RANGING_REQ,-150,LISTENING,0
1409,2657636,RANGING_REQ,-150,LISTENING,0
1410,2658322,RANGING_REQ,-150,LISTENING,0
1411,2659007,RANGING_REQ,-150,LISTENING,0
1412,2659693,RANGING_REQ,-150,LISTENING,0
1413,2660379,RANGING_REQ,-150,LISTENING,0
1414,2661064,RANGING_REQ,-150,LISTENING,0
1415,2661750,RANGING_REQ,-150,LISTENING,0
1416,2662436,RANGING_REQ,-150,LISTENING,0
1417,2663121,RANGING_REQ,-150,LISTENING,0
1418,2663807,RANGING_REQ,-150,LISTENING,0
1419,2664497,RANGING_REQ,-150,LISTENING,0
1420,2665182,RANGING_REQ,-150,LISTENING,0
1421,2665868,RANGING_REQ,-150,LISTENING,0
1422,2666553,RANGING_REQ,-150,LISTENING,0
1423,2667239,RANGING_REQ,-150,LISTENING,0
1424,2667925,RANGING_REQ,-150,LISTENING,0
1425,2668610,RANGING_REQ,-150,LISTENING,0
1426,2669296,RANGING_REQ,-150,LISTENING,0
1427,2669981,RANGING_REQ,-150,LISTENING,0
1428,2670667,RANGING_REQ,-150,LISTENING,0
1429,2671357,RANGING_REQ,-150,LISTENING,0
1430,2672042,RANGING_REQ,-150,LISTENING,0
1431,2672728,RANGING_REQ,-150,LISTENING,0
1432,2673414,RANGING_REQ,-150,LISTENING,0
1433,2674099,RANGING_REQ,-150,LISTENING,0
1434,2674786,RANGING_REQ,-150,LISTENING,0
1435,2675472,RANGING_REQ,-150,LISTENING,0
1436,2676157,RANGING_REQ,-150,LISTENING,0
1437,2676843,RANGING_REQ,-150,LISTENING,0
1438,2677529,RANGING_REQ,-150,LISTENING,0
1439,2678220,RANGING_REQ,-150,LISTENING,0
1440,2678906,RANGING_REQ,-150,LISTENING,0
1441,2679592,RANGING_REQ,-150,LISTENING,0
1442,2680278,RANGING_REQ,-150,LISTENING,0
1443,2680963,RANGING_REQ,-150,LISTENING,0
1444,2681649,RANGING_REQ,-150,LISTENING,0
1445,2682335,RANGING_REQ,-150,LISTENING,0
1446,2683021,RANGING_REQ,-150,LISTENING,0
1447,2683706,RANGING_REQ,-150,LISTENING,0
1448,2684392,RANGING_REQ,-150,LISTENING,0
1449,2685082,RANGING_REQ,-150,LISTENING,0
1450,2685767,RANGING_REQ,-150,LISTENING,0
1451,2686453,RANGING_REQ,-150,LISTENING,0
1452,2687139,RANGING_REQ,-150,LISTENING,0
1453,2687825,RANGING_REQ,-150,LISTENING,0
1454,2688511,RANGING_REQ,-150,LISTENING,0
1455,2689197,RANGING_REQ,-150,LISTENING,0
1456,2689882,RANGING_REQ,-150,LISTENING,0
1457,2690568,RANGING_REQ,-150,LISTENING,0
1458,2691254,RANGING_REQ,-150,LISTENING,0
1459,2691945,RANGING_REQ,-150,LISTENING,0
1460,2692631,RANGING_REQ,-150,LISTENING,0
1461,2693317,RANGING_REQ,-150,LISTENING,0
1462,2694003,RANGING_REQ,-150,LISTENING,0
1463,2694688,RANGING_REQ,-150,LISTENING,0
1464,2695374,RANGING_REQ,-150,LISTENING,0
1465,2696060,RANGING_REQ,-150,LISTENING,0
1466,2696746,RANGING_REQ,-150,LISTENING,0
1467,2697432,RANGING_REQ,-150,LISTENING,0
1468,2698118,RANGING_REQ,-150,LISTENING,0
1469,2698809,RANGING_REQ,-150,LISTENING,0
1470,2699495,RANGING_REQ,-150,LISTENING,0
1471,2700180,RANGING_REQ,-150,LISTENING,0
1472,2700866,RANGING_REQ,-150,LISTENING,0
1473,2701552,RANGING_REQ,-150,LISTENING,0
1474,2702238,RANGING_REQ,-150,LISTENING,0
1475,2702924,RANGING_REQ,-150,LISTENING,0
1476,2703610,RANGING_REQ,-150,LISTENING,0
1477,2704296,RANGING_REQ,-150,LISTENING,0
1478,2704982,RANGING_REQ,-150,LISTENING,0
1479,2705673,RANGING_REQ,-150,LISTENING,0
1480,2706358,RANGING_REQ,-150,LISTENING,0
1481,2707044,RANGING_REQ,-150,LISTENING,0
1482,2707730,RANGING_REQ,-150,LISTENING,0
1483,2708416,RANGING_REQ,-150,LISTENING,0
1484,2709102,RANGING_REQ,-150,LISTENING,0
1485,2709788,RANGING_REQ,-150,LISTENING,0
1486,2710474,RANGING_REQ,-150,LISTENING,0
1487,2711161,RANGING_REQ,-150,LISTENING,0
1488,2711847,RANGING_REQ,-150,LISTENING,0
1489,2712538,RANGING_REQ,-150,LISTENING,0
1490,2713224,RANGING_REQ,-150,LISTENING,0
1491,2713910,RANGING_REQ,-150,LISTENING,0
1492,2714596,RANGING_REQ,-150,LISTENING,0
1493,2715282,RANGING_REQ,-150,LISTENING,0
1494,2715968,RANGING_REQ,-150,LISTENING,0
1495,2716654,RANGING_REQ,-150,LISTENING,0
1496,2717339,RANGING_REQ,-150,LISTENING,0
1497,2718025,RANGING_REQ,-150,LISTENING,0
1498,2718711,RANGING_REQ,-150,LISTENING,0
1499,2719402,RANGING_REQ,-150,LISTENING,0
1500,2720089,RANGING_REQ,-150,LISTENING,0
1501,2720775,RANGING_REQ,-150,LISTENING,0
1502,2721461,RANGING_REQ,-150,LISTENING,0
1503,2722147,RANGING_REQ,-150,LISTENING,0
1504,2722833,RANGING_REQ,-150,LISTENING,0
1505,2723519,RANGING_REQ,-150,LISTENING,0
1506,2724205,RANGING_REQ,-150,LISTENING,0
1507,2724891,RANGING_REQ,-150,LISTENING,0
1508,2725578,RANGING_REQ,-150,LISTENING,0
1509,2726268,RANGING_REQ,-150,LISTENING,0
1510,2726955,RANGING_REQ,-150,LISTENING,0
1511,2727641,RANGING_REQ,-150,LISTENING,0
1512,2728327,RANGING_REQ,-150,LISTENING,0
1513,2729013,RANGING_REQ,-150,LISTENING,0
1514,2729699,RANGING_REQ,-150,LISTENING,0
1515,2730385,RANGING_REQ,-150,LISTENING,0
1516,2731071,RANGING_REQ,-150,LISTENING,0
1517,2731756,RANGING_REQ,-150,LISTENING,0
1518,2732442,RANGING_REQ,-150,LISTENING,0
1519,2733133,RANGING_REQ,-150,LISTENING,0
1520,2733819,RANGING_REQ,-150,LISTENING,0
1521,2734505,RANGING_REQ,-150,LISTENING,0
1522,2735191,RANGING_REQ,-150,LISTENING,0
1523,2735877,RANGING_REQ,-150,LISTENING,0
1524,2736563,RANGING_REQ,-150,LISTENING,0
1525,2737249,RANGING_REQ,-150,LISTENING,0
1526,2737936,RANGING_REQ,-150,LISTENING,0
1527,2738622,RANGING_REQ,-150,LISTENING,0
1528,2739308,RANGING_REQ,-150,LISTENING,0
1529,2739998,RANGING_REQ,-150,LISTENING,0
1530,2740684,RANGING_REQ,-150,LISTENING,0
1531,2741370,RANGING_REQ,-150,LISTENING,0
1532,2742056,RANGING_REQ,-150,LISTENING,0
1533,2742741,RANGING_REQ,-150,LISTENING,0
1534,2743427,RANGING_REQ,-150,LISTENING,0
1535,2744113,RANGING_REQ,-150,LISTENING,0
1536,2744799,RANGING_REQ,-150,LISTENING,0
1537,2745485,RANGING_REQ,-150,LISTENING,0
1538,2746171,RANGING_REQ,-150,LISTENING,0
1539,2746863,RANGING_REQ,-150,LISTENING,0
1540,2747549,RANGING_REQ,-150,LISTENING,0
1541,2748235,RANGING_REQ,-150,LISTENING,0
1542,2748922,RANGING_REQ,-150,LISTENING,0
1543,2749608,RANGING_REQ,-150,LISTENING,0
1544,2750294,RANGING_REQ,-150,LISTENING,0
1545,2750981,RANGING_REQ,-150,LISTENING,0
1546,2751667,RANGING_REQ,-150,LISTENING,0
1547,2752354,RANGING_REQ,-150,LISTENING,0
1548,2753040,RANGING_REQ,-150,LISTENING,0
1549,2753731,RANGING_REQ,-150,LISTENING,0
1550,2754418,RANGING_REQ,-150,LISTENING,0
1551,2755105,RANGING_REQ,-150,LISTENING,0
1552,2755791,RANGING_REQ,-150,LISTENING,0
1553,2756478,RANGING_REQ,-150,LISTENING,0
1554,2757164,RANGING_REQ,-150,LISTENING,0
1555,2757851,RANGING_REQ,-150,LISTENING,0
1556,2758538,RANGING_REQ,-150,LISTENING,0
1557,2759224,RANGING_REQ,-150,LISTENING,0
1558,2759910,RANGING_REQ,-150,LISTENING,0
1559,2760601,RANGING_REQ,-150,LISTENING,0
1560,2761287,RANGING_REQ,-150,LISTENING,0
1561,2761974,RANGING_REQ,-150,LISTENING,0
1562,2762660,RANGING_REQ,-150,LISTENING,0
1563,2763346,RANGING_REQ,-150,LISTENING,0
1564,2764032,RANGING_REQ,-150,LISTENING,0
1565,2764719,RANGING_REQ,-150,LISTENING,0
1566,2765405,RANGING_REQ,-150,LISTENING,0
1567,2766091,RANGING_REQ,-150,LISTENING,0
1568,2766777,RANGING_REQ,-150,LISTENING,0
1569,2767468,RANGING_REQ,-150,LISTENING,0
1570,2768154,RANGING_REQ,-150,LISTENING,0
1571,2768841,RANGING_REQ,-150,LISTENING,0
1572,2769527,RANGING_REQ,-150,LISTENING,0
1573,2770213,RANGING_REQ,-150,LISTENING,0
1574,2770899,RANGING_REQ,-150,LISTENING,0
